"subject","condition","replication","leg","joint","time","angle"
1,1,2,1,1,88,10.8099821337271
1,1,2,1,1,89,10.3139954517821
1,1,2,1,1,90,9.51972837068761
1,1,2,1,1,91,8.50484055919512
1,1,2,1,1,92,7.39587388182073
1,1,2,1,1,93,6.34227800524684
1,1,2,1,1,94,5.48107472609493
1,1,2,1,1,95,4.90646320320724
1,1,2,1,1,96,4.65361014124884
1,1,2,1,1,97,4.70020673390317
1,1,2,1,1,98,4.97912198490658
1,1,2,1,1,99,5.39453038505052
1,1,2,1,1,100,5.83493253823666
1,1,2,1,2,0,2.29475895203545
1,1,2,1,2,1,2.93614934155092
1,1,2,1,2,2,3.99605155637715
1,1,2,1,2,3,5.32094205076265
1,1,2,1,2,4,6.80001450025953
1,1,2,1,2,5,8.36113153681407
1,1,2,1,2,6,9.95185834977055
1,1,2,1,2,7,11.519806752949
1,1,2,1,2,8,13.0033878970375
1,1,2,1,2,9,14.3349052953254
1,1,2,1,2,10,15.4529674269789
1,1,2,1,2,11,16.3180897891163
1,1,2,1,2,12,16.923139494369
1,1,2,1,2,13,17.2916782607605
1,1,2,1,2,14,17.4645732919139
1,1,2,1,2,15,17.4825727985223
1,1,2,1,2,16,17.3737223921003
1,1,2,1,2,17,17.1500480298324
1,1,2,1,2,18,16.8127855659514
1,1,2,1,2,19,16.3632681977773
1,1,2,1,2,20,15.8142627017257
1,1,2,1,2,21,15.1960162843382
1,1,2,1,2,22,14.5522054523359
1,1,2,1,2,23,13.9271017750282
1,1,2,1,2,24,13.3508696218493
1,1,2,1,2,25,12.8313738192689
1,1,2,1,2,26,12.3565353361515
1,1,2,1,2,27,11.9048917133604
1,1,2,1,2,28,11.4580651260122
1,1,2,1,2,29,11.009272423652
1,1,2,1,2,30,10.5657869856529
1,1,2,1,2,31,10.1453960017667
1,1,2,1,2,32,9.76874035583016
1,1,2,1,2,33,9.45054697913021
1,1,2,1,2,34,9.19409829475575
1,1,2,1,2,35,8.9909907472364
1,1,2,1,2,36,8.82531485905616
1,1,2,1,2,37,8.6790347924295
1,1,2,1,2,38,8.5359564145012
1,1,2,1,2,39,8.38319527298483
1,1,2,1,2,40,8.21150595837565
1,1,2,1,2,41,8.01649341406014
1,1,2,1,2,42,7.80114966168699
1,1,2,1,2,43,7.57817071695413
1,1,2,1,2,44,7.37023991283639
1,1,2,1,2,45,7.20645870294001
1,1,2,1,2,46,7.11552431697891
1,1,2,1,2,47,7.11817920550586
1,1,2,1,2,48,7.22222186640124
1,1,2,1,2,49,7.42174223255707
1,1,2,1,2,50,7.70125976180215
1,1,2,1,2,51,8.04349126741089
1,1,2,1,2,52,8.43884047231523
1,1,2,1,2,53,8.89358676425761
1,1,2,1,2,54,9.43441943079867
1,1,2,1,2,55,10.1074205617453
1,1,2,1,2,56,10.9709915676156
1,1,2,1,2,57,12.0835886965359
1,1,2,1,2,58,13.4912784137503
1,1,2,1,2,59,15.2213330979363
1,1,2,1,2,60,17.2845594787539
1,1,2,1,2,61,19.6823871792688
1,1,2,1,2,62,22.4110576033657
1,1,2,1,2,63,25.4572369733238
1,1,2,1,2,64,28.7867767392905
1,1,2,1,2,65,32.336522304594
1,1,2,1,2,66,36.0209891192012
1,1,2,1,2,67,39.7526288183413
1,1,2,1,2,68,43.4592835166915
1,1,2,1,2,69,47.0832063241633
1,1,2,1,2,70,50.564907214886
1,1,2,1,2,71,53.8284088443232
1,1,2,1,2,72,56.781389976028
1,1,2,1,2,73,59.3297938467697
1,1,2,1,2,74,61.3953231310362
1,1,2,1,2,75,62.9262578721981
1,1,2,1,2,76,63.8994250793021
1,1,2,1,2,77,64.3174813077065
1,1,2,1,2,78,64.203702386197
1,1,2,1,2,79,63.5953097568012
1,1,2,1,2,80,62.5349665211414
1,1,2,1,2,81,61.0617560003425
1,1,2,1,2,82,59.2042515172167
1,1,2,1,2,83,56.9789118063622
1,1,2,1,2,84,54.3941038382116
1,1,2,1,2,85,51.4573228171382
1,1,2,1,2,86,48.1813517078953
1,1,2,1,2,87,44.58676167393
1,1,2,1,2,88,40.7009929106783
1,1,2,1,2,89,36.5572333700256
1,1,2,1,2,90,32.1969136977354
1,1,2,1,2,91,27.6782717968068
1,1,2,1,2,92,23.0899769444698
1,1,2,1,2,93,18.5642206245017
1,1,2,1,2,94,14.2783264182707
1,1,2,1,2,95,10.4349138961246
1,1,2,1,2,96,7.22434723201667
1,1,2,1,2,97,4.78761089626651
1,1,2,1,2,98,3.19505695735228
1,1,2,1,2,99,2.4429685773851
1,1,2,1,2,100,2.45987839073098
1,1,2,1,3,0,16.8530209827629
1,1,2,1,3,1,16.9382616959754
1,1,2,1,3,2,17.0361014776576
1,1,2,1,3,3,17.0945923526907
1,1,2,1,3,4,17.0865295833831
1,1,2,1,3,5,17.0084628124719
1,1,2,1,3,6,16.8699493582256
1,1,2,1,3,7,16.6787311048938
1,1,2,1,3,8,16.4292905442189
1,1,2,1,3,9,16.0997901816972
1,1,2,1,3,10,15.6595426817992
1,1,2,1,3,11,15.083330652179
1,1,2,1,3,12,14.3649556920139
1,1,2,1,3,13,13.5220967089448
1,1,2,1,3,14,12.5900489518412
1,1,2,1,3,15,11.6080223308987
1,1,2,1,3,16,10.6056571381939
1,1,2,1,3,17,9.59641687607203
1,1,2,1,3,18,8.58017192186543
1,1,2,1,3,19,7.55298675397273
1,1,2,1,3,20,6.51796013449095
1,1,2,1,3,21,5.49041630250059
1,1,2,1,3,22,4.49351429429291
1,1,2,1,3,23,3.54741418998537
1,1,2,1,3,24,2.65972883456756
1,1,2,1,3,25,1.8233636053133
1,1,2,1,3,26,1.02188627080075
1,1,2,1,3,27,0.237797835813353
1,1,2,1,3,28,-0.540836495395931
1,1,2,1,3,29,-1.31737205777488
1,1,2,1,3,30,-2.08640377701982
1,1,2,1,3,31,-2.83574690288855
1,1,2,1,3,32,-3.55028640481196
1,1,2,1,3,33,-4.21735957791825
1,1,2,1,3,34,-4.83177298452089
1,1,2,1,3,35,-5.3983065446702
1,1,2,1,3,36,-5.93023186092249
1,1,2,1,3,37,-6.4447818295134
1,1,2,1,3,38,-6.95812654653036
1,1,2,1,3,39,-7.48299857409026
1,1,2,1,3,40,-8.0295181036431
1,1,2,1,3,41,-8.60690050256968
1,1,2,1,3,42,-9.22309241808004
1,1,2,1,3,43,-9.88111419069773
1,1,2,1,3,44,-10.5740625882499
1,1,2,1,3,45,-11.2834933342995
1,1,2,1,3,46,-11.9838986684877
1,1,2,1,3,47,-12.6512157231839
1,1,2,1,3,48,-13.2703420170821
1,1,2,1,3,49,-13.8388570425118
1,1,2,1,3,50,-14.366579868376
1,1,2,1,3,51,-14.8716950377805
1,1,2,1,3,52,-15.3731841883536
1,1,2,1,3,53,-15.8807657510429
1,1,2,1,3,54,-16.3850267232234
1,1,2,1,3,55,-16.8525355717144
1,1,2,1,3,56,-17.2298770244611
1,1,2,1,3,57,-17.4581010692748
1,1,2,1,3,58,-17.4920033316658
1,1,2,1,3,59,-17.3145497302015
1,1,2,1,3,60,-16.9377672560285
1,1,2,1,3,61,-16.3891294472446
1,1,2,1,3,62,-15.6907850339318
1,1,2,1,3,63,-14.8430189736664
1,1,2,1,3,64,-13.8216210280409
1,1,2,1,3,65,-12.5905883353234
1,1,2,1,3,66,-11.1235852097425
1,1,2,1,3,67,-9.4217059370682
1,1,2,1,3,68,-7.5190929540551
1,1,2,1,3,69,-5.47548612773412
1,1,2,1,3,70,-3.36211576387874
1,1,2,1,3,71,-1.24660827109148
1,1,2,1,3,72,0.818721544314525
1,1,2,1,3,73,2.80228488613735
1,1,2,1,3,74,4.69092596334631
1,1,2,1,3,75,6.48245043414648
1,1,2,1,3,76,8.1779746041771
1,1,2,1,3,77,9.77802438464103
1,1,2,1,3,78,11.2824047845238
1,1,2,1,3,79,12.6916072778678
1,1,2,1,3,80,14.0076396076798
1,1,2,1,3,81,15.232951767695
1,1,2,1,3,82,16.3672356790669
1,1,2,1,3,83,17.4036597795884
1,1,2,1,3,84,18.3268389623484
1,1,2,1,3,85,19.1142841433177
1,1,2,1,3,86,19.7410129795944
1,1,2,1,3,87,20.1855636849725
1,1,2,1,3,88,20.4345579451271
1,1,2,1,3,89,20.4841422135848
1,1,2,1,3,90,20.3386153419186
1,1,2,1,3,91,20.0092060458356
1,1,2,1,3,92,19.516295078475
1,1,2,1,3,93,18.8962900869295
1,1,2,1,3,94,18.2091133567835
1,1,2,1,3,95,17.5379817364413
1,1,2,1,3,96,16.9762544719194
1,1,2,1,3,97,16.6040251285567
1,1,2,1,3,98,16.4652681130772
1,1,2,1,3,99,16.5567975302049
1,1,2,1,3,100,16.8325124083665
1,1,2,2,1,0,5.35888050937361
1,1,2,2,1,1,5.81560253981807
1,1,2,2,1,2,6.13286828553988
1,1,2,2,1,3,6.17413677523568
1,1,2,2,1,4,5.84857634567306
1,1,2,2,1,5,5.15238890028991
1,1,2,2,1,6,4.18538639813743
1,1,2,2,1,7,3.13023404170903
1,1,2,2,1,8,2.2002242034392
1,1,2,2,1,9,1.5758251502687
1,1,2,2,1,10,1.35784690270798
1,1,2,2,1,11,1.55235460633127
1,1,2,2,1,12,2.08860533874706
1,1,2,2,1,13,2.85443924092059
1,1,2,2,1,14,3.73314910735976
1,1,2,2,1,15,4.62914968547586
1,1,2,2,1,16,5.47923129350797
1,1,2,2,1,17,6.25231789746189
1,1,2,2,1,18,6.94155794196349
1,1,2,2,1,19,7.55337766678479
1,1,2,2,1,20,8.09707450340271
1,1,2,2,1,21,8.57777863730066
1,1,2,2,1,22,8.99376942109741
1,1,2,2,1,23,9.33832615337056
1,1,2,2,1,24,9.60480547766633
1,1,2,2,1,25,9.79255003992003
1,1,2,2,1,26,9.91120585109062
1,1,2,2,1,27,9.98166774723076
1,1,2,2,1,28,10.033293453409
1,1,2,2,1,29,10.0977018098608
1,1,2,2,1,30,10.2010496952201
1,1,2,2,1,31,10.3568132355169
1,1,2,2,1,32,10.5609608507006
1,1,2,2,1,33,10.7908878591278
1,1,2,2,1,34,11.0103188536667
1,1,2,2,1,35,11.1804139857249
1,1,2,2,1,36,11.2740389501726
1,1,2,2,1,37,11.2868682316666
1,1,2,2,1,38,11.2391058366605
1,1,2,2,1,39,11.1676358397668
1,1,2,2,1,40,11.1126479284224
1,1,2,2,1,41,11.1048702060789
1,1,2,2,1,42,11.1573998215534
1,1,2,2,1,43,11.2644174889847
1,1,2,2,1,44,11.4059946674274
1,1,2,2,1,45,11.5560141670719
1,1,2,2,1,46,11.6897268412012
1,1,2,2,1,47,11.7893136906682
1,1,2,2,1,48,11.847077563317
1,1,2,2,1,49,11.8657040677043
1,1,2,2,1,50,11.8558506756772
1,1,2,2,1,51,11.8313291877703
1,1,2,2,1,52,11.8026815200188
1,1,2,2,1,53,11.7704417991473
1,1,2,2,1,54,11.7205514829858
1,1,2,2,1,55,11.6235045462138
1,1,2,2,1,56,11.4375089938639
1,1,2,2,1,57,11.1142329864797
1,1,2,2,1,58,10.6056627355523
1,1,2,2,1,59,9.87056478007406
1,1,2,2,1,60,8.87972802125594
1,1,2,2,1,61,7.62048923854978
1,1,2,2,1,62,6.10232959879359
1,1,2,2,1,63,4.36696254557761
1,1,2,2,1,64,2.50280098072915
1,1,2,2,1,65,0.653897249596322
1,1,2,2,1,66,-0.99274143622917
1,1,2,2,1,67,-2.2481488469123
1,1,2,2,1,68,-2.97466608788082
1,1,2,2,1,69,-3.12254919121485
1,1,2,2,1,70,-2.73611021158997
1,1,2,2,1,71,-1.931104296776
1,1,2,2,1,72,-0.858635908305013
1,1,2,2,1,73,0.333902505391761
1,1,2,2,1,74,1.53483197246742
1,1,2,2,1,75,2.68624082610607
1,1,2,2,1,76,3.78289360711563
1,1,2,2,1,77,4.85267985019496
1,1,2,2,1,78,5.92651525874195
1,1,2,2,1,79,7.01025151938998
1,1,2,2,1,80,8.06972673506389
1,1,2,2,1,81,9.03203137529714
1,1,2,2,1,82,9.80214573384954
1,1,2,2,1,83,10.2888118572112
1,1,2,2,1,84,10.4319819833324
1,1,2,2,1,85,10.2218597979353
1,1,2,2,1,86,9.70197755870645
1,1,2,2,1,87,8.95648923942605
1,1,2,2,1,88,8.08885210330667
1,1,2,2,1,89,7.20095488977165
1,1,2,2,1,90,6.3782972460798
1,1,2,2,1,91,5.68293658586116
1,1,2,2,1,92,5.15153591839479
1,1,2,2,1,93,4.79627279827032
1,1,2,2,1,94,4.60705731552977
1,1,2,2,1,95,4.55698719908525
1,1,2,2,1,96,4.61134528445563
1,1,2,2,1,97,4.73775711145598
1,1,2,2,1,98,4.91231641973328
1,1,2,2,1,99,5.11830376869553
1,1,2,2,1,100,5.33744447149773
1,1,2,2,2,0,2.27791849536491
1,1,2,2,2,1,3.2532474913506
1,1,2,2,2,2,4.69809489117752
1,1,2,2,2,3,6.35718136312747
1,1,2,2,2,4,8.01041562343072
1,1,2,2,2,5,9.51617147727723
1,1,2,2,2,6,10.8261837886318
1,1,2,2,2,7,11.9698319233117
1,1,2,2,2,8,13.0174735626358
1,1,2,2,2,9,14.0374866846836
1,1,2,2,2,10,15.0643695739122
1,1,2,2,2,11,16.0875045731475
1,1,2,2,2,12,17.0609319622818
1,1,2,2,2,13,17.9236730265137
1,1,2,2,2,14,18.6195415390263
1,1,2,2,2,15,19.1096199840289
1,1,2,2,2,16,19.3768475855282
1,1,2,2,2,17,19.4252563905821
1,1,2,2,2,18,19.2755971845821
1,1,2,2,2,19,18.9595739713952
1,1,2,2,2,20,18.5146253053707
1,1,2,2,2,21,17.980236845882
1,1,2,2,2,22,17.3948799933233
1,1,2,2,2,23,16.7925948110577
1,1,2,2,2,24,16.1994274914545
1,1,2,2,2,25,15.6311383452019
1,1,2,2,2,26,15.0927319448348
1,1,2,2,2,27,14.5800342743456
1,1,2,2,2,28,14.082804486978
1,1,2,2,2,29,13.5893256085869
1,1,2,2,2,30,13.0916683668399
1,1,2,2,2,31,12.5897891701697
1,1,2,2,2,32,12.0914939218149
1,1,2,2,2,33,11.6072293645642
1,1,2,2,2,34,11.1428949413898
1,1,2,2,2,35,10.6962126054273
1,1,2,2,2,36,10.2597520166198
1,1,2,2,2,37,9.82778899992894
1,1,2,2,2,38,9.40173618960562
1,1,2,2,2,39,8.99183074522732
1,1,2,2,2,40,8.61645883367939
1,1,2,2,2,41,8.30032691539566
1,1,2,2,2,42,8.07016999644667
1,1,2,2,2,43,7.94756886288479
1,1,2,2,2,44,7.94153608183317
1,1,2,2,2,45,8.04535644328216
1,1,2,2,2,46,8.23930477687433
1,1,2,2,2,47,8.49808649039342
1,1,2,2,2,48,8.79968379656983
1,1,2,2,2,49,9.13312301579883
1,1,2,2,2,50,9.50380554010424
1,1,2,2,2,51,9.93519792326799
1,1,2,2,2,52,10.4666682943807
1,1,2,2,2,53,11.1483217096982
1,1,2,2,2,54,12.0349429233915
1,1,2,2,2,55,13.1805719255529
1,1,2,2,2,56,14.6340494977992
1,1,2,2,2,57,16.4347814680166
1,1,2,2,2,58,18.6085260747026
1,1,2,2,2,59,21.1627696133512
1,1,2,2,2,60,24.0826050804395
1,1,2,2,2,61,27.3286566405458
1,1,2,2,2,62,30.840049399123
1,1,2,2,2,63,34.5419566998062
1,1,2,2,2,64,38.3536501901791
1,1,2,2,2,65,42.1918493236222
1,1,2,2,2,66,45.9698795686939
1,1,2,2,2,67,49.5981018557467
1,1,2,2,2,68,52.9891099110897
1,1,2,2,2,69,56.0661366274899
1,1,2,2,2,70,58.7710980150132
1,1,2,2,2,71,61.0683817655205
1,1,2,2,2,72,62.942704031275
1,1,2,2,2,73,64.3912984935725
1,1,2,2,2,74,65.4152192408567
1,1,2,2,2,75,66.0148448959408
1,1,2,2,2,76,66.1910368302963
1,1,2,2,2,77,65.9481645012184
1,1,2,2,2,78,65.294662126356
1,1,2,2,2,79,64.2407886295869
1,1,2,2,2,80,62.7960821160107
1,1,2,2,2,81,60.9686776486683
1,1,2,2,2,82,58.7672127642984
1,1,2,2,2,83,56.205182905406
1,1,2,2,2,84,53.3066815001003
1,1,2,2,2,85,50.1107754176835
1,1,2,2,2,86,46.6709711387886
1,1,2,2,2,87,43.0490648414276
1,1,2,2,2,88,39.3059685459086
1,1,2,2,2,89,35.4927504015489
1,1,2,2,2,90,31.6437053650508
1,1,2,2,2,91,27.7751467026896
1,1,2,2,2,92,23.8946111893886
1,1,2,2,2,93,20.0226434716329
1,1,2,2,2,94,16.2202943018677
1,1,2,2,2,95,12.6072318972457
1,1,2,2,2,96,9.35703663596936
1,1,2,2,2,97,6.66530489440669
1,1,2,2,2,98,4.70256343544008
1,1,2,2,2,99,3.5701984625443
1,1,2,2,2,100,3.27441305479596
1,1,2,2,3,0,19.1779191506466
1,1,2,2,3,1,19.4857780898194
1,1,2,2,3,2,19.8112854013776
1,1,2,2,3,3,20.0723408167483
1,1,2,2,3,4,20.2109077097049
1,1,2,2,3,5,20.2033977197166
1,1,2,2,3,6,20.0598493473551
1,1,2,2,3,7,19.8128394470188
1,1,2,2,3,8,19.5006599254397
1,1,2,2,3,9,19.1509689376646
1,1,2,2,3,10,18.7720153001453
1,1,2,2,3,11,18.3539276519555
1,1,2,2,3,12,17.8775025535937
1,1,2,2,3,13,17.3241170994339
1,1,2,2,3,14,16.6817537873177
1,1,2,2,3,15,15.9457955809005
1,1,2,2,3,16,15.1164941139699
1,1,2,2,3,17,14.1966607413403
1,1,2,2,3,18,13.1918776289845
1,1,2,2,3,19,12.1132520367053
1,1,2,2,3,20,10.9806246535498
1,1,2,2,3,21,9.82332372418351
1,1,2,2,3,22,8.67673657493256
1,1,2,2,3,23,7.57513928759278
1,1,2,2,3,24,6.54367740808944
1,1,2,2,3,25,5.59323842454972
1,1,2,2,3,26,4.71964930703418
1,1,2,2,3,27,3.90661977362378
1,1,2,2,3,28,3.13006935276892
1,1,2,2,3,29,2.3631132728529
1,1,2,2,3,30,1.58206787916455
1,1,2,2,3,31,0.773417798257377
1,1,2,2,3,32,-0.0613127926346354
1,1,2,2,3,33,-0.906258563597315
1,1,2,2,3,34,-1.7380131367913
1,1,2,2,3,35,-2.53431932162342
1,1,2,2,3,36,-3.27993826446172
1,1,2,2,3,37,-3.96828805707674
1,1,2,2,3,38,-4.60016140933559
1,1,2,2,3,39,-5.18154463487584
1,1,2,2,3,40,-5.72140514428075
1,1,2,2,3,41,-6.23021775735308
1,1,2,2,3,42,-6.71952829580806
1,1,2,2,3,43,-7.20189720781895
1,1,2,2,3,44,-7.68986525838434
1,1,2,2,3,45,-8.19339641280872
1,1,2,2,3,46,-8.71678203206889
1,1,2,2,3,47,-9.25708237073551
1,1,2,2,3,48,-9.80516250833915
1,1,2,2,3,49,-10.3488781779251
1,1,2,2,3,50,-10.8765808571371
1,1,2,2,3,51,-11.3795519989829
1,1,2,2,3,52,-11.8520680338396
1,1,2,2,3,53,-12.2880527475262
1,1,2,2,3,54,-12.6748485043553
1,1,2,2,3,55,-12.9864681482423
1,1,2,2,3,56,-13.1804637362341
1,1,2,2,3,57,-13.2015544161314
1,1,2,2,3,58,-12.9928166778485
1,1,2,2,3,59,-12.5109561388676
1,1,2,2,3,60,-11.7395910140773
1,1,2,2,3,61,-10.6952412584294
1,1,2,2,3,62,-9.42292027969226
1,1,2,2,3,63,-7.98326271444539
1,1,2,2,3,64,-6.43571194837632
1,1,2,2,3,65,-4.82527774167795
1,1,2,2,3,66,-3.17820221025465
1,1,2,2,3,67,-1.50701575968389
1,1,2,2,3,68,0.180469633911786
1,1,2,2,3,69,1.87487846609542
1,1,2,2,3,70,3.56515641460124
1,1,2,2,3,71,5.24255232495415
1,1,2,2,3,72,6.90334898629393
1,1,2,2,3,73,8.54659037355487
1,1,2,2,3,74,10.1685432019583
1,1,2,2,3,75,11.7592422727948
1,1,2,2,3,76,13.3044541059401
1,1,2,2,3,77,14.7906925025033
1,1,2,2,3,78,16.2080550456615
1,1,2,2,3,79,17.5484651341638
1,1,2,2,3,80,18.8014886066197
1,1,2,2,3,81,19.9518448436041
1,1,2,2,3,82,20.9809855141518
1,1,2,2,3,83,21.8716549047664
1,1,2,2,3,84,22.6126135655213
1,1,2,2,3,85,23.2008158753769
1,1,2,2,3,86,23.6398210664897
1,1,2,2,3,87,23.9355376716057
1,1,2,2,3,88,24.0919362626398
1,1,2,2,3,89,24.1090560282645
1,1,2,2,3,90,23.983585201134
1,1,2,2,3,91,23.711539935182
1,1,2,2,3,92,23.2929121969025
1,1,2,2,3,93,22.7380367119318
1,1,2,2,3,94,22.0744390103018
1,1,2,2,3,95,21.3509511534646
1,1,2,2,3,96,20.6356186426172
1,1,2,2,3,97,20.0047146833332
1,1,2,2,3,98,19.5252827079994
1,1,2,2,3,99,19.2374643535861
1,1,2,2,3,100,19.1437001492504
1,1,3,1,1,0,5.97883995018948
1,1,3,1,1,1,6.27081006541768
1,1,3,1,1,2,6.31448802609765
1,1,3,1,1,3,6.0412304939756
1,1,3,1,1,4,5.44793980612138
1,1,3,1,1,5,4.60940015669888
1,1,3,1,1,6,3.66454590864976
1,1,3,1,1,7,2.77878688488249
1,1,3,1,1,8,2.09927065239106
1,1,3,1,1,9,1.72354278556848
1,1,3,1,1,10,1.68807140311609
1,1,3,1,1,11,1.97279874217657
1,1,3,1,1,12,2.51405012098643
1,1,3,1,1,13,3.22318676903133
1,1,3,1,1,14,4.0064643449063
1,1,3,1,1,15,4.78123953371747
1,1,3,1,1,16,5.48628620035726
1,1,3,1,1,17,6.08762836251874
1,1,3,1,1,18,6.57967425147717
1,1,3,1,1,19,6.98002558573929
1,1,3,1,1,20,7.31880227146031
1,1,3,1,1,21,7.62641622940277
1,1,3,1,1,22,7.92516138748431
1,1,3,1,1,23,8.22654771491436
1,1,3,1,1,24,8.53226084276784
1,1,3,1,1,25,8.83549677675356
1,1,3,1,1,26,9.12313775998441
1,1,3,1,1,27,9.38032685005251
1,1,3,1,1,28,9.5966932329027
1,1,3,1,1,29,9.77115986232329
1,1,3,1,1,30,9.91322500766444
1,1,3,1,1,31,10.0407870367656
1,1,3,1,1,32,10.1764317618711
1,1,3,1,1,33,10.3432268489211
1,1,3,1,1,34,10.5592371756504
1,1,3,1,1,35,10.8311235985381
1,1,3,1,1,36,11.1499711598867
1,1,3,1,1,37,11.4925541989237
1,1,3,1,1,38,11.8274029848053
1,1,3,1,1,39,12.1233502202387
1,1,3,1,1,40,12.3575922355812
1,1,3,1,1,41,12.520694136322
1,1,3,1,1,42,12.6165556886829
1,1,3,1,1,43,12.6583059162998
1,1,3,1,1,44,12.6625956142366
1,1,3,1,1,45,12.6450980376263
1,1,3,1,1,46,12.6181625771975
1,1,3,1,1,47,12.5901784952729
1,1,3,1,1,48,12.5656176666642
1,1,3,1,1,49,12.5453547617351
1,1,3,1,1,50,12.5275365583123
1,1,3,1,1,51,12.5084371261479
1,1,3,1,1,52,12.4815588316364
1,1,3,1,1,53,12.4348952625626
1,1,3,1,1,54,12.3492586611564
1,1,3,1,1,55,12.2003655565079
1,1,3,1,1,56,11.9638459197947
1,1,3,1,1,57,11.6206012579677
1,1,3,1,1,58,11.1601565470119
1,1,3,1,1,59,10.5807106103789
1,1,3,1,1,60,9.88494262856843
1,1,3,1,1,61,9.07185294884411
1,1,3,1,1,62,8.12587901952345
1,1,3,1,1,63,7.00740887751844
1,1,3,1,1,64,5.6513469696224
1,1,3,1,1,65,3.98305907894466
1,1,3,1,1,66,1.95675583087445
1,1,3,1,1,67,-0.387885959836096
1,1,3,1,1,68,-2.87660454398331
1,1,3,1,1,69,-5.19705982176815
1,1,3,1,1,70,-6.97062021978963
1,1,3,1,1,71,-7.87340403351337
1,1,3,1,1,72,-7.74363966730932
1,1,3,1,1,73,-6.6216397692908
1,1,3,1,1,74,-4.72242670449778
1,1,3,1,1,75,-2.36343106627261
1,1,3,1,1,76,0.122843649437731
1,1,3,1,1,77,2.4657061763898
1,1,3,1,1,78,4.49975551978117
1,1,3,1,1,79,6.16766140295157
1,1,3,1,1,80,7.49203411644008
1,1,3,1,1,81,8.53583505558902
1,1,3,1,1,82,9.36870445261286
1,1,3,1,1,83,10.0454221984753
1,1,3,1,1,84,10.5937918904033
1,1,3,1,1,85,11.0056674653608
1,1,3,1,1,86,11.2326299045355
1,1,3,1,1,87,11.1955143433686
1,1,3,1,1,88,10.8155014566245
1,1,3,1,1,89,10.0563691728797
1,1,3,1,1,90,8.95701237198942
1,1,3,1,1,91,7.6354820043084
1,1,3,1,1,92,6.26305710142007
1,1,3,1,1,93,5.01907318366667
1,1,3,1,1,94,4.04668217385882
1,1,3,1,1,95,3.42656622862393
1,1,3,1,1,96,3.17656132655254
1,1,3,1,1,97,3.26792748988166
1,1,3,1,1,98,3.641130180874
1,1,3,1,1,99,4.21052921845302
1,1,3,1,1,100,4.86155644351364
1,1,3,1,2,0,2.63424647841922
1,1,3,1,2,1,3.51606287359946
1,1,3,1,2,2,4.82714733759347
1,1,3,1,2,3,6.37511956287405
1,1,3,1,2,4,7.98837979752475
1,1,3,1,2,5,9.53909114103803
1,1,3,1,2,6,10.9540160494096
1,1,3,1,2,7,12.2097968681738
1,1,3,1,2,8,13.315685016932
1,1,3,1,2,9,14.2936913826355
1,1,3,1,2,10,15.1627527178327
1,1,3,1,2,11,15.9287815798632
1,1,3,1,2,12,16.5798671088251
1,1,3,1,2,13,17.088840419679
1,1,3,1,2,14,17.4240784944336
1,1,3,1,2,15,17.5633313008775
1,1,3,1,2,16,17.5026358224716
1,1,3,1,2,17,17.2582204233853
1,1,3,1,2,18,16.864131605769
1,1,3,1,2,19,16.3673808145289
1,1,3,1,2,20,15.819579103014
1,1,3,1,2,21,15.2653079805238
1,1,3,1,2,22,14.7318677954605
1,1,3,1,2,23,14.225522941113
1,1,3,1,2,24,13.7359528076997
1,1,3,1,2,25,13.2454115063783
1,1,3,1,2,26,12.7385011877592
1,1,3,1,2,27,12.2095016614467
1,1,3,1,2,28,11.6659633973235
1,1,3,1,2,29,11.1273979033559
1,1,3,1,2,30,10.6195741838127
1,1,3,1,2,31,10.1668085223564
1,1,3,1,2,32,9.78653510700612
1,1,3,1,2,33,9.48812495348362
1,1,3,1,2,34,9.27392357179517
1,1,3,1,2,35,9.13865980680658
1,1,3,1,2,36,9.06676776382813
1,1,3,1,2,37,9.0308479864852
1,1,3,1,2,38,8.99380102559281
1,1,3,1,2,39,8.91509456429886
1,1,3,1,2,40,8.7598151691812
1,1,3,1,2,41,8.50861382177226
1,1,3,1,2,42,8.16472002988025
1,1,3,1,2,43,7.75476765709467
1,1,3,1,2,44,7.32232948441049
1,1,3,1,2,45,6.91712718507458
1,1,3,1,2,46,6.5837460603234
1,1,3,1,2,47,6.35306574120606
1,1,3,1,2,48,6.23867914190034
1,1,3,1,2,49,6.23983992044277
1,1,3,1,2,50,6.34983562625139
1,1,3,1,2,51,6.56473801805628
1,1,3,1,2,52,6.8869666998203
1,1,3,1,2,53,7.32330684527106
1,1,3,1,2,54,7.8824873898207
1,1,3,1,2,55,8.57642858939842
1,1,3,1,2,56,9.42412415466433
1,1,3,1,2,57,10.4551176062738
1,1,3,1,2,58,11.7106581776703
1,1,3,1,2,59,13.2411489765276
1,1,3,1,2,60,15.0987912784251
1,1,3,1,2,61,17.3264558427209
1,1,3,1,2,62,19.9448537842002
1,1,3,1,2,63,22.9412107708059
1,1,3,1,2,64,26.2625631803769
1,1,3,1,2,65,29.8198209027301
1,1,3,1,2,66,33.5061519091984
1,1,3,1,2,67,37.2240887965531
1,1,3,1,2,68,40.9039848587489
1,1,3,1,2,69,44.5019682582452
1,1,3,1,2,70,47.9803477914174
1,1,3,1,2,71,51.2851697566096
1,1,3,1,2,72,54.3351006484493
1,1,3,1,2,73,57.0293860114188
1,1,3,1,2,74,59.2696545887124
1,1,3,1,2,75,60.9834091373434
